,species,genus,family,species.relative,genus.relative
22018,Bertiera_laxa,Bertiera,Rubiaceae,NA,Bertiera
22019,Bertiera_laxissima,Bertiera,Rubiaceae,NA,Bertiera
22020,Bertiera_lejolyana,Bertiera,Rubiaceae,NA,Bertiera
22021,Bertiera_letouzeyi,Bertiera,Rubiaceae,NA,Bertiera
22022,Bertiera_loraria,Bertiera,Rubiaceae,NA,Bertiera
22023,Bertiera_lujae,Bertiera,Rubiaceae,NA,Bertiera
22024,Bertiera_naucleoides,Bertiera,Rubiaceae,NA,Bertiera
22025,Bertiera_nimbae,Bertiera,Rubiaceae,NA,Bertiera
22026,Bertiera_orthopetala,Bertiera,Rubiaceae,NA,Bertiera
22027,Bertiera_pauloi,Bertiera,Rubiaceae,NA,Bertiera
22028,Bertiera_pedicellata,Bertiera,Rubiaceae,NA,Bertiera
22029,Bertiera_racemosa,Bertiera,Rubiaceae,NA,Bertiera
22030,Bertiera_retrofracta,Bertiera,Rubiaceae,NA,Bertiera
22031,Bertiera_rosseeliana,Bertiera,Rubiaceae,NA,Bertiera
22032,Bertiera_sphaerica,Bertiera,Rubiaceae,NA,Bertiera
22033,Bertiera_spicata,Bertiera,Rubiaceae,NA,Bertiera
22034,Bertiera_subsessilis,Bertiera,Rubiaceae,NA,Bertiera
22035,Bertiera_thollonii,Bertiera,Rubiaceae,NA,Bertiera
22036,Bertiera_thonneri,Bertiera,Rubiaceae,NA,Bertiera
22037,Bertiera_troupinii,Bertiera,Rubiaceae,NA,Bertiera
22038,Borreria_oxymoides,Borreria,Rubiaceae,NA,Borreria
22039,Brenania_brieyi,Brenania,Rubiaceae,NA,Brenania
22040,Brenania_rhomboideifolia,Brenania,Rubiaceae,NA,Brenania
22041,Breonadia_salicina,Breonadia,Rubiaceae,NA,Breonadia
22042,Bullockia_dyscriton,Bullockia,Rubiaceae,NA,Bullockia
22043,Bullockia_fadenii,Bullockia,Rubiaceae,NA,Bullockia
22044,Bullockia_impressinervia,Bullockia,Rubiaceae,NA,Bullockia
22045,Bullockia_mombazensis,Bullockia,Rubiaceae,NA,Bullockia
22046,Bullockia_pseudosetiflora,Bullockia,Rubiaceae,NA,Bullockia
22047,Bullockia_setiflora,Bullockia,Rubiaceae,NA,Bullockia
22048,Burchellia_bubalina,Burchellia,Rubiaceae,NA,Burchellia
22049,Burttdavya_nyasica,Burttdavya,Rubiaceae,NA,Burttdavya
22050,Calochone_acuminata,Calochone,Rubiaceae,NA,Calochone
22051,Calochone_redingii,Calochone,Rubiaceae,NA,Calochone
22052,Calycosiphonia_macrochlamys,Calycosiphonia,Rubiaceae,NA,Calycosiphonia
22053,Calycosiphonia_pentamera,Calycosiphonia,Rubiaceae,NA,Calycosiphonia
22054,Calycosiphonia_spathicalyx,Calycosiphonia,Rubiaceae,NA,Calycosiphonia
22055,Camptopus_letestui,Camptopus,Rubiaceae,NA,Camptopus
22056,Canthium_apiculatifolium,Canthium,Rubiaceae,NA,Canthium
22057,Canthium_armatum,Canthium,Rubiaceae,NA,Canthium
22058,Canthium_burttii,Canthium,Rubiaceae,NA,Canthium
22059,Canthium_ciliatum,Canthium,Rubiaceae,NA,Canthium
22060,Canthium_connatum,Canthium,Rubiaceae,NA,Canthium
22061,Canthium_ealaense,Canthium,Rubiaceae,NA,Canthium
22062,Canthium_gilfillanii,Canthium,Rubiaceae,NA,Canthium
22063,Canthium_glaucum,Canthium,Rubiaceae,NA,Canthium
22064,Canthium_hispido-nervosum,Canthium,Rubiaceae,NA,Canthium
22065,Canthium_inerme,Canthium,Rubiaceae,NA,Canthium
22066,Canthium_kuntzeanum,Canthium,Rubiaceae,NA,Canthium
22067,Canthium_nervosum,Canthium,Rubiaceae,NA,Canthium
22068,Canthium_ngonii,Canthium,Rubiaceae,NA,Canthium
22069,Canthium_obovatum,Canthium,Rubiaceae,NA,Canthium
22070,Canthium_oddonii,Canthium,Rubiaceae,NA,Canthium
22071,Canthium_oligocarpum,Canthium,Rubiaceae,NA,Canthium
22072,Canthium_pauciflorum,Canthium,Rubiaceae,NA,Canthium
22073,Canthium_pseudoverticillatum,Canthium,Rubiaceae,NA,Canthium
22074,Canthium_pulchrum,Canthium,Rubiaceae,NA,Canthium
22075,Canthium_pynaertii,Canthium,Rubiaceae,NA,Canthium
22076,Canthium_spec.nov.,Canthium,Rubiaceae,NA,Canthium
22077,Canthium_spinosum,Canthium,Rubiaceae,NA,Canthium
22078,Canthium_stipulatum,Canthium,Rubiaceae,NA,Canthium
22079,Carinta_obvallata,Carinta,Rubiaceae,NA,Carinta
22080,Carpacoce_heteromorpha,Carpacoce,Rubiaceae,NA,Carpacoce
22081,Carpacoce_scabra,Carpacoce,Rubiaceae,NA,Carpacoce
22082,Carphalea_glaucescens,Carphalea,Rubiaceae,NA,Carphalea
22083,Carphalea_pubescens,Carphalea,Rubiaceae,NA,Carphalea
22084,Carphalea_somaliensis,Carphalea,Rubiaceae,NA,Carphalea
22085,Catunaregam_nilotica,Catunaregam,Rubiaceae,NA,Catunaregam
22086,Catunaregam_obovata,Catunaregam,Rubiaceae,NA,Catunaregam
22087,Catunaregam_pentandra,Catunaregam,Rubiaceae,NA,Catunaregam
22088,Catunaregam_spinosa,Catunaregam,Rubiaceae,NA,Catunaregam
22089,Catunaregam_stenocarpa,Catunaregam,Rubiaceae,NA,Catunaregam
22090,Catunaregam_swynnertonii,Catunaregam,Rubiaceae,NA,Catunaregam
22091,Catunaregam_taylorii,Catunaregam,Rubiaceae,NA,Catunaregam
22092,Cephalanthus_natalensis,Cephalanthus,Rubiaceae,NA,Cephalanthus
22093,Chamaepentas_graniticola,Chamaepentas,Rubiaceae,NA,Chamaepentas
22094,Chamaepentas_greenwayi,Chamaepentas,Rubiaceae,NA,Chamaepentas
22095,Chamaepentas_hindsioides,Chamaepentas,Rubiaceae,NA,Chamaepentas
22096,Chamaepentas_nobilis,Chamaepentas,Rubiaceae,NA,Chamaepentas
22097,Chassalia_afzelii,Chassalia,Rubiaceae,NA,Chassalia
22098,Chassalia_albiflora,Chassalia,Rubiaceae,NA,Chassalia
22099,Chassalia_ansellii,Chassalia,Rubiaceae,NA,Chassalia
22100,Chassalia_bicostata,Chassalia,Rubiaceae,NA,Chassalia
22101,Chassalia_bipindensis,Chassalia,Rubiaceae,NA,Chassalia
22102,Chassalia_bonifacei,Chassalia,Rubiaceae,NA,Chassalia
22103,Chassalia_breynei,Chassalia,Rubiaceae,NA,Chassalia
22104,Chassalia_buchwaldii,Chassalia,Rubiaceae,NA,Chassalia
22105,Chassalia_carvalhoi,Chassalia,Rubiaceae,NA,Chassalia
22106,Chassalia_christineae,Chassalia,Rubiaceae,NA,Chassalia
22107,Chassalia_chrysoclada,Chassalia,Rubiaceae,NA,Chassalia
22108,Chassalia_colorata,Chassalia,Rubiaceae,NA,Chassalia
22109,Chassalia_corallifera,Chassalia,Rubiaceae,NA,Chassalia
22110,Chassalia_corallioides,Chassalia,Rubiaceae,NA,Chassalia
22111,Chassalia_cristata,Chassalia,Rubiaceae,NA,Chassalia
22112,Chassalia_cupularis,Chassalia,Rubiaceae,NA,Chassalia
22113,Chassalia_dictyophylla,Chassalia,Rubiaceae,NA,Chassalia
22114,Chassalia_discolor,Chassalia,Rubiaceae,NA,Chassalia
22115,Chassalia_doniana,Chassalia,Rubiaceae,NA,Chassalia
22116,Chassalia_eickii,Chassalia,Rubiaceae,NA,Chassalia
22117,Chassalia_elongata,Chassalia,Rubiaceae,NA,Chassalia
22118,Chassalia_etugeana,Chassalia,Rubiaceae,NA,Chassalia
22119,Chassalia_euchlora,Chassalia,Rubiaceae,NA,Chassalia
22120,Chassalia_halleana,Chassalia,Rubiaceae,NA,Chassalia
22121,Chassalia_hallii,Chassalia,Rubiaceae,NA,Chassalia
22122,Chassalia_hiernii,Chassalia,Rubiaceae,NA,Chassalia
22123,Chassalia_inflata,Chassalia,Rubiaceae,NA,Chassalia
22124,Chassalia_ischnophylla,Chassalia,Rubiaceae,NA,Chassalia
22125,Chassalia_kenyensis,Chassalia,Rubiaceae,NA,Chassalia
22126,Chassalia_kisimbae,Chassalia,Rubiaceae,NA,Chassalia
22127,Chassalia_kolly,Chassalia,Rubiaceae,NA,Chassalia
22128,Chassalia_laikomensis,Chassalia,Rubiaceae,NA,Chassalia
22129,Chassalia_laxiflora,Chassalia,Rubiaceae,NA,Chassalia
22130,Chassalia_longiloba,Chassalia,Rubiaceae,NA,Chassalia
22131,Chassalia_lukwangulensis,Chassalia,Rubiaceae,NA,Chassalia
22132,Chassalia_lutescens,Chassalia,Rubiaceae,NA,Chassalia
22133,Chassalia_macrodiscus,Chassalia,Rubiaceae,NA,Chassalia
22134,Chassalia_magnificens,Chassalia,Rubiaceae,NA,Chassalia
22135,Chassalia_manningii,Chassalia,Rubiaceae,NA,Chassalia
22136,Chassalia_ndjoleensis,Chassalia,Rubiaceae,NA,Chassalia
22137,Chassalia_nguemae,Chassalia,Rubiaceae,NA,Chassalia
22138,Chassalia_parvifolia,Chassalia,Rubiaceae,NA,Chassalia
22139,Chassalia_pauwelsii,Chassalia,Rubiaceae,NA,Chassalia
22140,Chassalia_petitiana,Chassalia,Rubiaceae,NA,Chassalia
22141,Chassalia_pleuroneura,Chassalia,Rubiaceae,NA,Chassalia
22142,Chassalia_pteropetala,Chassalia,Rubiaceae,NA,Chassalia
22143,Chassalia_simplex,Chassalia,Rubiaceae,NA,Chassalia
22144,Chassalia_sosefii,Chassalia,Rubiaceae,NA,Chassalia
22145,Chassalia_spec._nov._mayombe,Chassalia,Rubiaceae,NA,Chassalia
22146,Chassalia_subcordatifolia,Chassalia,Rubiaceae,NA,Chassalia
22147,Chassalia_subherbacea,Chassalia,Rubiaceae,NA,Chassalia
22148,Chassalia_subnuda,Chassalia,Rubiaceae,NA,Chassalia
22149,Chassalia_subochreata,Chassalia,Rubiaceae,NA,Chassalia
22150,Chassalia_subspicata,Chassalia,Rubiaceae,NA,Chassalia
22151,Chassalia_tchibangensis,Chassalia,Rubiaceae,NA,Chassalia
22152,Chassalia_ugandensis,Chassalia,Rubiaceae,NA,Chassalia
22153,Chassalia_umbraticola,Chassalia,Rubiaceae,NA,Chassalia
22154,Chassalia_vanderystii,Chassalia,Rubiaceae,NA,Chassalia
22155,Chassalia_violacea,Chassalia,Rubiaceae,NA,Chassalia
22156,Chassalia_zenkeri,Chassalia,Rubiaceae,NA,Chassalia
22157,Chassalia_zimmermannii,Chassalia,Rubiaceae,NA,Chassalia
22158,Chazaliella_abrupta,Chazaliella,Rubiaceae,NA,Chazaliella
22159,Chazaliella_amplexicaulis,Chazaliella,Rubiaceae,NA,Chazaliella
22160,Chazaliella_andeliae,Chazaliella,Rubiaceae,NA,Chazaliella
22161,Chazaliella_auriculata,Chazaliella,Rubiaceae,NA,Chazaliella
22162,Chazaliella_bialata,Chazaliella,Rubiaceae,NA,Chazaliella
22163,Chazaliella_cameroonensis,Chazaliella,Rubiaceae,NA,Chazaliella
22164,Chazaliella_coffeosperma,Chazaliella,Rubiaceae,NA,Chazaliella
22165,Chazaliella_cupulicalyx,Chazaliella,Rubiaceae,NA,Chazaliella
22166,Chazaliella_domatiicola,Chazaliella,Rubiaceae,NA,Chazaliella
22167,Chazaliella_eriocephala,Chazaliella,Rubiaceae,NA,Chazaliella
22168,Chazaliella_gossweileri,Chazaliella,Rubiaceae,NA,Chazaliella
22169,Chazaliella_halleana,Chazaliella,Rubiaceae,NA,Chazaliella
22170,Chazaliella_insidens,Chazaliella,Rubiaceae,NA,Chazaliella
22171,Chazaliella_laxa,Chazaliella,Rubiaceae,NA,Chazaliella
22172,Chazaliella_longistylis,Chazaliella,Rubiaceae,NA,Chazaliella
22173,Chazaliella_lophoclada,Chazaliella,Rubiaceae,NA,Chazaliella
22174,Chazaliella_louisii,Chazaliella,Rubiaceae,NA,Chazaliella
22175,Chazaliella_macrocarpa,Chazaliella,Rubiaceae,NA,Chazaliella
22176,Chazaliella_obanensis,Chazaliella,Rubiaceae,NA,Chazaliella
22177,Chazaliella_obovoidea,Chazaliella,Rubiaceae,NA,Chazaliella
22178,Chazaliella_oddonii,Chazaliella,Rubiaceae,NA,Chazaliella
22179,Chazaliella_oligocarpa,Chazaliella,Rubiaceae,NA,Chazaliella
22180,Chazaliella_parviflora,Chazaliella,Rubiaceae,NA,Chazaliella
22181,Chazaliella_ramisulca,Chazaliella,Rubiaceae,NA,Chazaliella
22182,Chazaliella_rhytidophloea,Chazaliella,Rubiaceae,NA,Chazaliella
22183,Chazaliella_rotundifolia,Chazaliella,Rubiaceae,NA,Chazaliella
22184,Chazaliella_sciadephora,Chazaliella,Rubiaceae,NA,Chazaliella
22185,Chazaliella_sclerophylla,Chazaliella,Rubiaceae,NA,Chazaliella
22186,Chazaliella_subsessilifolia,Chazaliella,Rubiaceae,NA,Chazaliella
22187,Chazaliella_tomentella,Chazaliella,Rubiaceae,NA,Chazaliella
22188,Chazaliella_trigonopyren,Chazaliella,Rubiaceae,NA,Chazaliella
22189,Chazaliella_verdcourtiana,Chazaliella,Rubiaceae,NA,Chazaliella
22190,Chazaliella_viridicalyx,Chazaliella,Rubiaceae,NA,Chazaliella
22191,Chazaliella_wildemaniana,Chazaliella,Rubiaceae,NA,Chazaliella
22192,Cladoceras_subcapitatum,Cladoceras,Rubiaceae,NA,Cladoceras
22193,Coddia_rudis,Coddia,Rubiaceae,NA,Coddia
22194,Coffea_anthonyi,Coffea,Rubiaceae,NA,Coffea
22195,Coffea_arabica,Coffea,Rubiaceae,NA,Coffea
22196,Coffea_bakossii,Coffea,Rubiaceae,NA,Coffea
22197,Coffea_brevipes,Coffea,Rubiaceae,NA,Coffea
22198,Coffea_bridsoniae,Coffea,Rubiaceae,NA,Coffea
22199,Coffea_canephora,Coffea,Rubiaceae,NA,Coffea
22200,Coffea_congensis,Coffea,Rubiaceae,NA,Coffea
22201,Coffea_costatifructa,Coffea,Rubiaceae,NA,Coffea
22202,Coffea_dactylifera,Coffea,Rubiaceae,NA,Coffea
22203,Coffea_eugenioides,Coffea,Rubiaceae,NA,Coffea
22204,Coffea_fadenii,Coffea,Rubiaceae,NA,Coffea
22205,Coffea_fotsoana,Coffea,Rubiaceae,NA,Coffea
22206,Coffea_heterocalyx,Coffea,Rubiaceae,NA,Coffea
22207,Coffea_humilis,Coffea,Rubiaceae,NA,Coffea
22208,Coffea_kapakata,Coffea,Rubiaceae,NA,Coffea
22209,Coffea_kihansiensis,Coffea,Rubiaceae,NA,Coffea
22210,Coffea_kimbozensis,Coffea,Rubiaceae,NA,Coffea
22211,Coffea_kivuensis,Coffea,Rubiaceae,NA,Coffea
22212,Coffea_lebruniana,Coffea,Rubiaceae,NA,Coffea
22213,Coffea_leonimontana,Coffea,Rubiaceae,NA,Coffea
22214,Coffea_liberica,Coffea,Rubiaceae,NA,Coffea
22215,Coffea_ligustroides,Coffea,Rubiaceae,NA,Coffea
22216,Coffea_lulandoensis,Coffea,Rubiaceae,NA,Coffea
22217,Coffea_magnistipula,Coffea,Rubiaceae,NA,Coffea
22218,Coffea_mannii,Coffea,Rubiaceae,NA,Coffea
22219,Coffea_mapiana,Coffea,Rubiaceae,NA,Coffea
22220,Coffea_mayombensis,Coffea,Rubiaceae,NA,Coffea
22221,Coffea_mongensis,Coffea,Rubiaceae,NA,Coffea
22222,Coffea_montekupensis,Coffea,Rubiaceae,NA,Coffea
22223,Coffea_mufindiensis,Coffea,Rubiaceae,NA,Coffea
22224,Coffea_neoleroyi,Coffea,Rubiaceae,NA,Coffea
22225,Coffea_nkolbissonii,Coffea,Rubiaceae,NA,Coffea
22226,Coffea_pawekania,Coffea,Rubiaceae,NA,Coffea
22227,Coffea_pocsii,Coffea,Rubiaceae,NA,Coffea
22228,Coffea_pseudozanguebariae,Coffea,Rubiaceae,NA,Coffea
22229,Coffea_racemosa,Coffea,Rubiaceae,NA,Coffea
22230,Coffea_rhamnifolia,Coffea,Rubiaceae,NA,Coffea
22231,Coffea_sakarahae,Coffea,Rubiaceae,NA,Coffea
22232,Coffea_salvatrix,Coffea,Rubiaceae,NA,Coffea
22233,Coffea_schliebenii,Coffea,Rubiaceae,NA,Coffea
22234,Coffea_semsei,Coffea,Rubiaceae,NA,Coffea
22235,Coffea_sessiliflora,Coffea,Rubiaceae,NA,Coffea
22236,Coffea_stenophylla,Coffea,Rubiaceae,NA,Coffea
22237,Coffea_togoensis,Coffea,Rubiaceae,NA,Coffea
22238,Coffea_zanguebariae,Coffea,Rubiaceae,NA,Coffea
22239,Coleactina_papalis,Coleactina,Rubiaceae,NA,Coleactina
22240,Colletoecema_dewevrei,Colletoecema,Rubiaceae,NA,Colletoecema
22241,Colletoecema_gabonensis,Colletoecema,Rubiaceae,NA,Colletoecema
22242,Colletoecema_magna,Colletoecema,Rubiaceae,NA,Colletoecema
22243,Conostomium_gazense,Conostomium,Rubiaceae,NA,Conostomium
22244,Conostomium_kenyense,Conostomium,Rubiaceae,NA,Conostomium
22245,Conostomium_natalense,Conostomium,Rubiaceae,NA,Conostomium
22246,Conostomium_quadrangulare,Conostomium,Rubiaceae,NA,Conostomium
22247,Conostomium_zoutpansbergense,Conostomium,Rubiaceae,NA,Conostomium
22248,Coptosperma_graveolens,Coptosperma,Rubiaceae,NA,Coptosperma
22249,Coptosperma_kibuwae,Coptosperma,Rubiaceae,NA,Coptosperma
22250,Coptosperma_littorale,Coptosperma,Rubiaceae,NA,Coptosperma
22251,Coptosperma_neurophyllum,Coptosperma,Rubiaceae,NA,Coptosperma
22252,Coptosperma_nigrescens,Coptosperma,Rubiaceae,NA,Coptosperma
22253,Coptosperma_peteri,Coptosperma,Rubiaceae,NA,Coptosperma
22254,Coptosperma_rhodesiacum,Coptosperma,Rubiaceae,NA,Coptosperma
22255,Coptosperma_somaliense,Coptosperma,Rubiaceae,NA,Coptosperma
22256,Coptosperma_supra-axillare,Coptosperma,Rubiaceae,NA,Coptosperma
22257,Coptosperma_wajirense,Coptosperma,Rubiaceae,NA,Coptosperma
22258,Coptosperma_zygoon,Coptosperma,Rubiaceae,NA,Coptosperma
22259,Cordylostigma_longifolium,Cordylostigma,Rubiaceae,NA,Cordylostigma
22260,Cordylostigma_obtusilobum,Cordylostigma,Rubiaceae,NA,Cordylostigma
22261,Cordylostigma_prolixipes,Cordylostigma,Rubiaceae,NA,Cordylostigma
22262,Cordylostigma_stellarioides,Cordylostigma,Rubiaceae,NA,Cordylostigma
22263,Cordylostigma_virgatum,Cordylostigma,Rubiaceae,NA,Cordylostigma
22264,Corynanthe_mayumbensis,Corynanthe,Rubiaceae,NA,Corynanthe
22265,Corynanthe_pachyceras,Corynanthe,Rubiaceae,NA,Corynanthe
22266,Corynanthe_paniculata,Corynanthe,Rubiaceae,NA,Corynanthe
22267,Craterispermum_aristatum,Craterispermum,Rubiaceae,NA,Craterispermum
22268,Craterispermum_caudatum,Craterispermum,Rubiaceae,NA,Craterispermum
22269,Craterispermum_cerinanthum,Craterispermum,Rubiaceae,NA,Craterispermum
22270,Craterispermum_deblockianum,Craterispermum,Rubiaceae,NA,Craterispermum
22271,Craterispermum_dewevrei,Craterispermum,Rubiaceae,NA,Craterispermum
22272,Craterispermum_gabonicum,Craterispermum,Rubiaceae,NA,Craterispermum
22273,Craterispermum_inquisitorium,Craterispermum,Rubiaceae,NA,Craterispermum
22274,Craterispermum_laurinum,Craterispermum,Rubiaceae,NA,Craterispermum
22275,Craterispermum_ledermannii,Craterispermum,Rubiaceae,NA,Craterispermum
22276,Craterispermum_longipedunculatum,Craterispermum,Rubiaceae,NA,Craterispermum
22277,Craterispermum_montanum,Craterispermum,Rubiaceae,NA,Craterispermum
22278,Craterispermum_parvifolium,Craterispermum,Rubiaceae,NA,Craterispermum
22279,Craterispermum_robbrechtianum,Craterispermum,Rubiaceae,NA,Craterispermum
22280,Craterispermum_schweinfurthii,Craterispermum,Rubiaceae,NA,Craterispermum
22281,Craterispermum_spec.nov.2,Craterispermum,Rubiaceae,NA,Craterispermum
22282,Cremaspora_rupestris,Cremaspora,Rubiaceae,NA,Cremaspora
22283,Cremaspora_thomsonii,Cremaspora,Rubiaceae,NA,Cremaspora
22284,Cremaspora_triflora,Cremaspora,Rubiaceae,NA,Cremaspora
22285,Crossopteryx_febrifuga,Crossopteryx,Rubiaceae,NA,Crossopteryx
22286,Cuviera_acutiflora,Cuviera,Rubiaceae,NA,Cuviera
22287,Cuviera_angolensis,Cuviera,Rubiaceae,NA,Cuviera
22288,Cuviera_calycosa,Cuviera,Rubiaceae,NA,Cuviera
22289,Cuviera_le-testui,Cuviera,Rubiaceae,NA,Cuviera
22290,Cuviera_longiflora,Cuviera,Rubiaceae,NA,Cuviera
22291,Cuviera_macroura,Cuviera,Rubiaceae,NA,Cuviera
22292,Cuviera_migeodii,Cuviera,Rubiaceae,NA,Cuviera
22293,Cuviera_nigrescens,Cuviera,Rubiaceae,NA,Cuviera
22294,Cuviera_physinodes,Cuviera,Rubiaceae,NA,Cuviera
22295,Cuviera_pierrei,Cuviera,Rubiaceae,NA,Cuviera
22296,Cuviera_schliebenii,Cuviera,Rubiaceae,NA,Cuviera
22297,Cuviera_semseii,Cuviera,Rubiaceae,NA,Cuviera
22298,Cuviera_subuliflora,Cuviera,Rubiaceae,NA,Cuviera
22299,Cuviera_tomentosa,Cuviera,Rubiaceae,NA,Cuviera
22300,Cuviera_trilocularis,Cuviera,Rubiaceae,NA,Cuviera
22301,Cuviera_truncata,Cuviera,Rubiaceae,NA,Cuviera
22302,Danais_xanthorrhoea,Danais,Rubiaceae,NA,Danais
22303,Dibrachionostylus_kaessneri,Dibrachionostylus,Rubiaceae,NA,Dibrachionostylus
22304,Dictyandra_arborescens,Dictyandra,Rubiaceae,NA,Dictyandra
22305,Dictyandra_congolana,Dictyandra,Rubiaceae,NA,Dictyandra
22306,Didymosalpinx_abbeokutae,Didymosalpinx,Rubiaceae,NA,Didymosalpinx
22307,Didymosalpinx_konguensis,Didymosalpinx,Rubiaceae,NA,Didymosalpinx
22308,Didymosalpinx_lanciloba,Didymosalpinx,Rubiaceae,NA,Didymosalpinx
22309,Didymosalpinx_norae,Didymosalpinx,Rubiaceae,NA,Didymosalpinx
22310,Diodella_sarmentosa,Diodella,Rubiaceae,NA,Diodella
22311,Diodia_aulacosperma,Diodia,Rubiaceae,NA,Diodia
22312,Diodia_flavescens,Diodia,Rubiaceae,NA,Diodia
22313,Diodia_rubricosa,Diodia,Rubiaceae,NA,Diodia
22314,Diodia_scandens,Diodia,Rubiaceae,NA,Diodia
22315,Diodia_serrulata,Diodia,Rubiaceae,NA,Diodia
22316,Diodia_vaginalis,Diodia,Rubiaceae,NA,Diodia
22317,Dolichometra_leucantha,Dolichometra,Rubiaceae,NA,Dolichometra
22318,Dolichopentas_decora,Dolichopentas,Rubiaceae,NA,Dolichopentas
22319,Dolichopentas_longiflora,Dolichopentas,Rubiaceae,NA,Dolichopentas
22320,Ecpoma_apocynaceum,Ecpoma,Rubiaceae,NA,Ecpoma
22321,Ecpoma_cauliflorum,Ecpoma,Rubiaceae,NA,Ecpoma
22322,Ecpoma_geanthum,Ecpoma,Rubiaceae,NA,Ecpoma
22323,Ecpoma_gigantostipulum,Ecpoma,Rubiaceae,NA,Ecpoma
22324,Ecpoma_hiernianum,Ecpoma,Rubiaceae,NA,Ecpoma
22325,Empogona_acidophylla,Empogona,Rubiaceae,NA,Empogona
22326,Empogona_aequatoria,Empogona,Rubiaceae,NA,Empogona
22327,Empogona_aulacosperma,Empogona,Rubiaceae,NA,Empogona
22328,Empogona_bequaertii,Empogona,Rubiaceae,NA,Empogona
22329,Empogona_bracteata,Empogona,Rubiaceae,NA,Empogona
22330,Empogona_breteleri,Empogona,Rubiaceae,NA,Empogona
22331,Empogona_cacondensis,Empogona,Rubiaceae,NA,Empogona
22332,Empogona_concolor,Empogona,Rubiaceae,NA,Empogona
22333,Empogona_coriacea,Empogona,Rubiaceae,NA,Empogona
22334,Empogona_crepiniana,Empogona,Rubiaceae,NA,Empogona
22335,Empogona_deightonii,Empogona,Rubiaceae,NA,Empogona
22336,Empogona_discolor,Empogona,Rubiaceae,NA,Empogona
22337,Empogona_filiformistipulata,Empogona,Rubiaceae,NA,Empogona
22338,Empogona_glabra,Empogona,Rubiaceae,NA,Empogona
22339,Empogona_gossweileri,Empogona,Rubiaceae,NA,Empogona
22340,Empogona_kirkii,Empogona,Rubiaceae,NA,Empogona
22341,Empogona_macrophylla,Empogona,Rubiaceae,NA,Empogona
22342,Empogona_ngalaensis,Empogona,Rubiaceae,NA,Empogona
22343,Empogona_ovalifolia,Empogona,Rubiaceae,NA,Empogona
22344,Empogona_reflexa,Empogona,Rubiaceae,NA,Empogona
22345,Empogona_ruandensis,Empogona,Rubiaceae,NA,Empogona
22346,Empogona_somaliensis,Empogona,Rubiaceae,NA,Empogona
22347,Empogona_talbotii,Empogona,Rubiaceae,NA,Empogona
22348,Empogona_welwitschii,Empogona,Rubiaceae,NA,Empogona
22349,Eriosemopsis_subanisophylla,Eriosemopsis,Rubiaceae,NA,Eriosemopsis
22350,Euclinia_longiflora,Euclinia,Rubiaceae,NA,Euclinia
22351,Euclinia_squamifera,Euclinia,Rubiaceae,NA,Euclinia
22352,Fadogia_agrestis,Fadogia,Rubiaceae,NA,Fadogia
22353,Fadogia_ancylantha,Fadogia,Rubiaceae,NA,Fadogia
22354,Fadogia_andersonii,Fadogia,Rubiaceae,NA,Fadogia
22355,Fadogia_arenicola,Fadogia,Rubiaceae,NA,Fadogia
22356,Fadogia_audruana,Fadogia,Rubiaceae,NA,Fadogia
22357,Fadogia_chlorantha,Fadogia,Rubiaceae,NA,Fadogia
22358,Fadogia_cienkowskii,Fadogia,Rubiaceae,NA,Fadogia
22359,Fadogia_elskensii,Fadogia,Rubiaceae,NA,Fadogia
22360,Fadogia_erythrophloea,Fadogia,Rubiaceae,NA,Fadogia
22361,Fadogia_fuchsioides,Fadogia,Rubiaceae,NA,Fadogia
22362,Fadogia_glaberrima,Fadogia,Rubiaceae,NA,Fadogia
22363,Fadogia_gossweileri,Fadogia,Rubiaceae,NA,Fadogia
22364,Fadogia_homblei,Fadogia,Rubiaceae,NA,Fadogia
22365,Fadogia_lactiflora,Fadogia,Rubiaceae,NA,Fadogia
22366,Fadogia_luangwae,Fadogia,Rubiaceae,NA,Fadogia
22367,Fadogia_parvifolia,Fadogia,Rubiaceae,NA,Fadogia
22368,Fadogia_pobeguinii,Fadogia,Rubiaceae,NA,Fadogia
22369,Fadogia_rostrata,Fadogia,Rubiaceae,NA,Fadogia
22370,Fadogia_salictaria,Fadogia,Rubiaceae,NA,Fadogia
22371,Fadogia_schmitzii,Fadogia,Rubiaceae,NA,Fadogia
22372,Fadogia_stenophylla,Fadogia,Rubiaceae,NA,Fadogia
22373,Fadogia_tetraquetra,Fadogia,Rubiaceae,NA,Fadogia
22374,Fadogia_tomentosa,Fadogia,Rubiaceae,NA,Fadogia
22375,Fadogia_triphylla,Fadogia,Rubiaceae,NA,Fadogia
22376,Fadogia_verdcourtii,Fadogia,Rubiaceae,NA,Fadogia
22377,Fadogia_verdickii,Fadogia,Rubiaceae,NA,Fadogia
22378,Fadogia_vollesenii,Fadogia,Rubiaceae,NA,Fadogia
22379,Fadogia_latifolia,Fadogia,Rubiaceae,NA,Fadogia
22380,Fadogiella_rogersii,Fadogiella,Rubiaceae,NA,Fadogiella
22381,Fadogiella_stigmatoloba,Fadogiella,Rubiaceae,NA,Fadogiella
22382,Feretia_aeruginescens,Feretia,Rubiaceae,NA,Feretia
22383,Feretia_apodanthera,Feretia,Rubiaceae,NA,Feretia
22384,Gaertnera_aurea,Gaertnera,Rubiaceae,NA,Gaertnera
